file,bundle,offset,size
art/models/terrain/desert/badlands/townridge/townridge_cc_01.tgt,Tiny.V6,10410179,708
art/models/terrain/desert/badlands/townridge/townridge_cv_01.tgt,Tiny.V5,10444984,508
art/models/terrain/desert/badlands/townridge/townridge_entrance_01.tgt,Content/data/worldareas/g2_5_2.vworld,17606,5732
art/models/terrain/desert/badlands/townridge/townridge_entrance_01.tmd,Tiny.V3,10282848,4588
art/models/terrain/desert/badlands/townridge/townridge_fill.tgt,Tiny.V8,10607690,242
art/models/terrain/desert/badlands/townridge/townridge_st_01.tgt,Tiny.V3,10287436,716
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c1r1.tgm,Streaming/Content/data/worldareas/g2_5_2.vworld,1948019,9377
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c1r1.tgm.header,Tiny.V0,10638545,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c1r2.tgm,Streaming/Content/data/worldareas/g2_5_2.vworld,1957396,18439
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c1r2.tgm.header,Tiny.VA,10504057,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c1r3.tgm,Tiny.V9,10748993,3163
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c1r3.tgm.header,Tiny.V1,10709209,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c2r1.tgm,Streaming/Content/data/worldareas/g2_5_2.vworld,1975835,20529
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c2r1.tgm.header,Tiny.V3,10273648,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c2r2.tgm,Streaming/Content/data/worldareas/g2_5_2.vworld,1996364,7321
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c2r2.tgm.header,Tiny.V4,10761767,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c2r3.tgm,Tiny.VA,10504481,2383
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c2r3.tgm.header,Tiny.V9,10752156,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c3r1.tgm,Tiny.VD,10391047,2191
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c3r1.tgm.header,Tiny.V6,10399996,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c3r2.tgm,Tiny.V4,10762191,2827
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c3r2.tgm.header,Tiny.V0,10638969,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c3r3.tgm,Tiny.VE,10498044,1835
art/models/terrain/desert/badlands/townridge/tgms/townridge_cc_01_c3r3.tgm.header,Tiny.V7,10647112,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c1r1.tgm,Tiny.V7,10647536,2059
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c1r1.tgm.header,Tiny.V7,10649595,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c1r2.tgm,Tiny.VC,10314906,2167
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c1r2.tgm.header,Tiny.VE,10499879,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c1r3.tgm,Tiny.V4,10765018,1761
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c1r3.tgm.header,Tiny.V2,10493902,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c2r1.tgm,Streaming/Content/data/worldareas/g2_5_2.vworld,2003685,16601
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c2r1.tgm.header,Tiny.VB,10460808,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c2r2.tgm,Tiny.VA,10506864,2835
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c2r2.tgm.header,Tiny.V3,10274072,424
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c2r3.tgm,Tiny.V7,10650019,2259
art/models/terrain/desert/badlands/townridge/tgms/townridge_cv_01_c2r3.tgm.header,Tiny.VA,10509699,424
