file,bundle,offset,size
art/models/terrain/islands/tiles/boatnaut/boatnaut_skybox_fill_01.tgt,Tiny.V3,13966228,1600
art/models/terrain/islands/tiles/boatnaut/boatnaut_skybox_fill_02.tgt,Tiny.V0,14420550,1922
art/models/terrain/islands/tiles/boatnaut/boatnaut_skybox_fill_03.tgt,Tiny.VE,14225476,1766
art/models/terrain/islands/tiles/boatnaut/boatnaut_upperwalkwayplank_01.fmt,Streaming/Content/metadata/terrain/doodads/islands/E7DDBCE875F78E69.groundnest08.ao,545465,26430
art/models/terrain/islands/tiles/boatnaut/boatnaut_upperwalkwayplank_01.fmt.header,Tiny.VC,14103866,282
art/models/terrain/islands/tiles/boatnaut/boatnaut_upperwalkwayplank_02.fmt,Streaming/Content/metadata/terrain/doodads/islands/E7DDBCE875F78E69.groundnest07.ao,511048,41018
art/models/terrain/islands/tiles/boatnaut/boatnaut_upperwalkwayplank_02.fmt.header,Tiny.V9,14440103,226
art/models/terrain/islands/tiles/boatnaut/boatnaut_upperwalkwayplank_03.fmt,Streaming/Content/metadata/terrain/doodads/islands/D901E9C19F35399D.2559EFA207D660FE.fillrocksmall_01.ao,385218,52880
art/models/terrain/islands/tiles/boatnaut/boatnaut_upperwalkwayplank_03.fmt.header,Tiny.V0,14422472,229
art/models/terrain/islands/tiles/boatnaut/boatnaut_walkwayplank_01.fmt,Streaming/Content/metadata/terrain/islands/tiles/C01A84CCDB4A2ADF.40DB26E57E01544F.transition_up_01_ropes.ao,474318,23732
art/models/terrain/islands/tiles/boatnaut/boatnaut_walkwayplank_01.fmt.header,Tiny.V9,14440329,429
art/models/terrain/islands/tiles/boatnaut/boatnaut_walkwayplank_02.fmt,Streaming/Content/data/worldareas/7B/mapvaalvillage.vworld,0,32848
art/models/terrain/islands/tiles/boatnaut/boatnaut_walkwayplank_02.fmt.header,Tiny.V0,14422701,448
art/models/terrain/islands/tiles/boatnaut/boatnaut_walkwayplank_03.fmt,Streaming/Content/data/worldareas/30/mapvaalvillage.vworld,0,50822
art/models/terrain/islands/tiles/boatnaut/boatnaut_walkwayplank_03.fmt.header,Tiny.V8,14258801,333
art/models/terrain/islands/tiles/boatnaut/boatoceanplane_1x1.fmt,Streaming/Content/data/worldareas/B0/g2_8.vworld,398629,8034
art/models/terrain/islands/tiles/boatnaut/boatoceanplane_1x1.fmt.header,Tiny.VF,14317760,208
art/models/terrain/islands/tiles/boatnaut/boatoceanplane_3x3.fmt,Streaming/Content/data/worldareas/D8/mapuniquemerchant03_raft.vworld,0,54138
art/models/terrain/islands/tiles/boatnaut/boatoceanplane_3x3.fmt.header,Tiny.VC,14104148,208
art/models/terrain/islands/tiles/boatnaut/largeraft_cc_01.tgt,Tiny.V8,14259134,238
art/models/terrain/islands/tiles/boatnaut/largeraft_cc_01.tmd,Tiny.V0,14423149,769
art/models/terrain/islands/tiles/boatnaut/largeraft_cc_01_largecartfill.fmt,Streaming/Content/data/worldareas/BD/mapuniquemerchant03_raft.vworld,2796364,289022
art/models/terrain/islands/tiles/boatnaut/largeraft_cc_01_largecartfill.fmt.header,Tiny.V7,14234659,1132
art/models/terrain/islands/tiles/boatnaut/largeraft_ccmw_01.tgt,Tiny.V9,14440758,242
art/models/terrain/islands/tiles/boatnaut/largeraft_ccmw_01.tmd,Tiny.V2,14319155,785
art/models/terrain/islands/tiles/boatnaut/largeraft_ccmw_01_largecartfill.fmt,Streaming/Content/data/worldareas/6C/mapuniquemerchant03_raft.vworld,250412,288838
art/models/terrain/islands/tiles/boatnaut/largeraft_ccmw_01_largecartfill.fmt.header,Tiny.V0,14423918,1134
art/models/terrain/islands/tiles/boatnaut/largeraft_ccmw_02_angled.tgt,Tiny.V0,14425052,1278
art/models/terrain/islands/tiles/boatnaut/largeraft_ccmw_02_angled.tmd,Tiny.V4,14559427,467
art/models/terrain/islands/tiles/boatnaut/largeraft_ccww_01.tgt,Tiny.V0,14426330,242
art/models/terrain/islands/tiles/boatnaut/largeraft_ccww_01.tmd,Tiny.V9,14441000,785
art/models/terrain/islands/tiles/boatnaut/largeraft_ccww_01_largecartfill.fmt,Streaming/Content/data/worldareas/02/mapuniquemerchant03_raft.vworld,0,288770
art/models/terrain/islands/tiles/boatnaut/largeraft_ccww_01_largecartfill.fmt.header,Tiny.VB,14158195,1134
art/models/terrain/islands/tiles/boatnaut/largeraft_cv_01.tgt,Tiny.V8,14259372,238
art/models/terrain/islands/tiles/boatnaut/largeraft_cv_01.tmd,Tiny.V0,14426572,769
art/models/terrain/islands/tiles/boatnaut/largeraft_cv_01_largecartfill.fmt,Streaming/Content/data/worldareas/3C/mapuniquemerchant03_raft.vworld,0,479972
art/models/terrain/islands/tiles/boatnaut/largeraft_cv_01_largecartfill.fmt.header,Tiny.V8,14259610,1117
art/models/terrain/islands/tiles/boatnaut/largeraft_cv_walkway_01.tgt,Tiny.V8,14260727,254
art/models/terrain/islands/tiles/boatnaut/largeraft_cv_walkway_01.tmd,Tiny.VA,14339268,1361
art/models/terrain/islands/tiles/boatnaut/largeraft_cv_walkway_01_largecartfill.fmt,Streaming/Content/data/worldareas/8D/mapuniquemerchant03_raft.vworld,0,479950
art/models/terrain/islands/tiles/boatnaut/largeraft_cv_walkway_01_largecartfill.fmt.header,Tiny.V7,14235791,1111
art/models/terrain/islands/tiles/boatnaut/largeraft_cv_walkway_02.tgt,Tiny.VC,14104356,1276
art/models/terrain/islands/tiles/boatnaut/largeraft_cv_walkway_02.tmd,Tiny.V7,14236902,1287
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_01.tgt,Tiny.V2,14319940,242
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_01.tmd,Tiny.VF,14317968,785
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_01_largecartfill.fmt,Streaming/Content/data/worldareas/4D/mapuniquemerchant03_raft.vworld,0,269034
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_01_largecartfill.fmt.header,Tiny.V8,14260981,1209
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_02_angled.tgt,Tiny.V8,14262190,256
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_02_angled.tmd,Tiny.V3,13967828,841
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_02_angled_largecartfill.fmt,Streaming/Content/data/worldareas/D0/mapuniquemerchant03_raft.vworld,0,268756
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_02_angled_largecartfill.fmt.header,Tiny.V0,14427341,1216
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_walkway_01.tgt,Tiny.VE,14227242,258
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_walkway_01.tmd,Tiny.V7,14238189,1385
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_walkway_01_largecartfill.fmt,Streaming/Content/data/worldareas/16/mapuniquemerchant03_raft.vworld,0,479972
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_walkway_01_largecartfill.fmt.header,Tiny.V8,14262446,1117
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_walkway_02.tgt,Tiny.VC,14105632,1280
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_walkway_02.tmd,Tiny.V4,14559894,1307
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_walkway_03.tgt,Tiny.V6,14112682,258
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_walkway_03.tmd,Tiny.V0,14428557,1385
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_walkway_03_largecartfill.fmt,Streaming/Content/data/worldareas/FF/mapuniquemerchant03_raft.vworld,0,479972
art/models/terrain/islands/tiles/boatnaut/largeraft_cvmw_walkway_03_largecartfill.fmt.header,Tiny.V2,14320182,1117
art/models/terrain/islands/tiles/boatnaut/largeraft_cvww_01.tgt,Tiny.V5,13938607,242
art/models/terrain/islands/tiles/boatnaut/largeraft_cvww_01.tmd,Tiny.VB,14159329,785
art/models/terrain/islands/tiles/boatnaut/largeraft_cvww_01_largecartfill.fmt,Streaming/Content/data/worldareas/D2/mapuniquemerchant03_raft.vworld,0,479972
art/models/terrain/islands/tiles/boatnaut/largeraft_cvww_01_largecartfill.fmt.header,Tiny.V7,14239574,1117
art/models/terrain/islands/tiles/boatnaut/largeraft_cvww_walkway_01.tgt,Tiny.V8,14263563,258
art/models/terrain/islands/tiles/boatnaut/largeraft_cvww_walkway_01.tmd,Tiny.VD,14041935,1587
art/models/terrain/islands/tiles/boatnaut/largeraft_cvww_walkway_01_largecartfill.fmt,Streaming/Content/data/worldareas/8E/mapuniquemerchant03_raft.vworld,0,269748
art/models/terrain/islands/tiles/boatnaut/largeraft_cvww_walkway_01_largecartfill.fmt.header,Tiny.V7,14240691,1217
art/models/terrain/islands/tiles/boatnaut/largeraft_cvww_walkway_02.tgt,Tiny.VC,14106912,1280
art/models/terrain/islands/tiles/boatnaut/largeraft_cvww_walkway_02.tmd,Tiny.V6,14112940,1007
art/models/terrain/islands/tiles/boatnaut/largeraft_fill_01.tgt,Tiny.V0,14429942,242
art/models/terrain/islands/tiles/boatnaut/largeraft_fill_01.tmd,Tiny.V9,14441785,793
art/models/terrain/islands/tiles/boatnaut/largeraft_fill_01_largecartfill02.fmt,Streaming/Content/data/worldareas/F9/mapdepths.vworld,570881,181564
art/models/terrain/islands/tiles/boatnaut/largeraft_fill_01_largecartfill02.fmt.header,Tiny.V6,14113947,832
art/models/terrain/islands/tiles/boatnaut/largeraft_st_01.tgt,Tiny.VB,14160114,238
art/models/terrain/islands/tiles/boatnaut/largeraft_st_01.tmd,Tiny.VA,14340629,769
art/models/terrain/islands/tiles/boatnaut/largeraft_st_01_largecartfill.fmt,Streaming/Content/data/worldareas/99/mapuniquemerchant03_raft.vworld,0,330422
art/models/terrain/islands/tiles/boatnaut/largeraft_st_01_largecartfill.fmt.header,Tiny.V7,14241908,1180
art/models/terrain/islands/tiles/boatnaut/largeraft_st_walkway_01.tgt,Tiny.V7,14243088,254
art/models/terrain/islands/tiles/boatnaut/largeraft_st_walkway_01.tmd,Tiny.VB,14160352,1365
art/models/terrain/islands/tiles/boatnaut/largeraft_st_walkway_01_largecartfill.fmt,Streaming/Content/data/worldareas/D8/mapuniquemerchant03_raft.vworld,54138,330422
art/models/terrain/islands/tiles/boatnaut/largeraft_st_walkway_01_largecartfill.fmt.header,Tiny.V8,14263821,1180
art/models/terrain/islands/tiles/boatnaut/largeraft_stmw_01.tgt,Tiny.VB,14161717,242
art/models/terrain/islands/tiles/boatnaut/largeraft_stmw_01.tmd,Tiny.V0,14430184,785
art/models/terrain/islands/tiles/boatnaut/largeraft_stmw_01_largecartfill.fmt,Streaming/Content/data/worldareas/EA/mapmire_noboss.vworld,125123,335764
art/models/terrain/islands/tiles/boatnaut/largeraft_stmw_01_largecartfill.fmt.header,Tiny.VE,14227500,1089
art/models/terrain/islands/tiles/boatnaut/largeraft_stmw_walkway_01.tgt,Tiny.V9,14442578,258
art/models/terrain/islands/tiles/boatnaut/largeraft_stmw_walkway_01.tmd,Tiny.V3,13968669,1381
art/models/terrain/islands/tiles/boatnaut/largeraft_stmw_walkway_01_largecartfill.fmt,Streaming/Content/data/worldareas/F6/mapuniquemerchant03_raft.vworld,0,336344
art/models/terrain/islands/tiles/boatnaut/largeraft_stmw_walkway_01_largecartfill.fmt.header,Tiny.VD,14043522,1025
art/models/terrain/islands/tiles/boatnaut/largeraft_stww_01.tgt,Tiny.VA,14341398,242
art/models/terrain/islands/tiles/boatnaut/largeraft_stww_01.tmd,Tiny.VC,14108192,777
art/models/terrain/islands/tiles/boatnaut/largeraft_stww_01_largecartfill.fmt,Streaming/Content/data/worldareas/F7/mapuniquemerchant03_raft.vworld,0,330422
art/models/terrain/islands/tiles/boatnaut/largeraft_stww_01_largecartfill.fmt.header,Tiny.V3,13970050,1180
art/models/terrain/islands/tiles/boatnaut/largeraft_stww_walkway_01.tgt,Tiny.VD,14044547,258
art/models/terrain/islands/tiles/boatnaut/largeraft_stww_walkway_01.tmd,Tiny.V6,14114779,1381
art/models/terrain/islands/tiles/boatnaut/largeraft_stww_walkway_01_largecartfill.fmt,Streaming/Content/data/worldareas/C8/mapuniquemerchant03_raft.vworld,0,330422
art/models/terrain/islands/tiles/boatnaut/largeraft_stww_walkway_01_largecartfill.fmt.header,Tiny.V7,14243342,1180
art/models/terrain/islands/tiles/boatnaut/largeraftledge_cc_01.tgt,Tiny.VA,14341640,248
art/models/terrain/islands/tiles/boatnaut/largeraftledge_cc_01.tmd,Tiny.V2,14321299,809
art/models/terrain/islands/tiles/boatnaut/largeraftledge_cc_01_largecartfill.fmt,Streaming/Content/data/worldareas/97/g2_8.vworld,5697,947518
art/models/terrain/islands/tiles/boatnaut/largeraftledge_cc_01_largecartfill.fmt.header,Tiny.VA,14341888,1271
art/models/terrain/islands/tiles/boatnaut/largeraftledge_cv_01.tgt,Tiny.VE,14228589,248
art/models/terrain/islands/tiles/boatnaut/largeraftledge_cv_01.tmd,Tiny.V5,13938849,809
art/models/terrain/islands/tiles/boatnaut/largeraftledge_cv_01_largecartfill.fmt,Streaming/Content/data/worldareas/B6/mapuniquemerchant03_raft.vworld,0,678460
art/models/terrain/islands/tiles/boatnaut/largeraftledge_cv_01_largecartfill.fmt.header,Tiny.V8,14265001,1590
art/models/terrain/islands/tiles/boatnaut/largeraftledge_st_01.tgt,Tiny.V0,14430969,248
art/models/terrain/islands/tiles/boatnaut/largeraftledge_st_01.tmd,Tiny.V8,14266591,813
art/models/terrain/islands/tiles/boatnaut/largeraftledge_st_01_largecartfill1.fmt,Streaming/Content/data/worldareas/A1/mapuniquemerchant03_raft.vworld,0,1773248
art/models/terrain/islands/tiles/boatnaut/largeraftledge_st_01_largecartfill1.fmt.header,Tiny.VB,14161959,1263
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cc_01.tgt,Tiny.V7,14244522,452
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cc_02.tgt,Tiny.V0,14431217,420
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_01.tgt,Tiny.VB,14163222,258
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_01.tmd,Tiny.V2,14322108,1113
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_01_largecartfill.fmt,Streaming/Content/data/worldareas/7E/mapuniquemerchant03_raft.vworld,,
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_01_largecartfill.fmt.header,Tiny.V0,14431637,1744
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_02.tgt,Tiny.VB,14163480,258
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_02.tmd,Tiny.VD,14044805,1113
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_02_largecartfill.fmt,Streaming/Content/data/worldareas/40/mapuniquemerchant03_raft.vworld,0,2016626
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_02_largecartfill.fmt.header,Tiny.VA,14343159,1778
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_03.tgt,Tiny.V3,13971230,412
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_03.tmd,Tiny.V7,14244974,735
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_04.tgt,Tiny.V0,14433381,258
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_04.tmd,Tiny.V7,14245709,1113
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_04_largecartfill.fmt,Streaming/Content/data/worldareas/4E/mapuniquemerchant03_raft.vworld,,
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_04_largecartfill.fmt.header,Tiny.V4,14561201,1853
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_05.tgt,Tiny.V5,13939658,258
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_05.tmd,Tiny.V3,13971642,1113
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_05_largecartfill.fmt,Streaming/Content/data/worldareas/1D/mapuniquemerchant03_raft.vworld,,
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_05_largecartfill.fmt.header,Tiny.V2,14323221,1860
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_06.tgt,Tiny.V4,14563054,412
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_06.tmd,Tiny.V5,13939916,735
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_07.tgt,Tiny.V0,14433639,258
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_07.tmd,Tiny.V0,14433897,1113
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_07_largecartfill.fmt,Streaming/Content/data/worldareas/0F/mapuniquemerchant03_raft.vworld,0,2961526
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cv_07_largecartfill.fmt.header,Tiny.V7,14246822,1868
art/models/terrain/islands/tiles/boatnaut/largeraftledgestair_cvst_01.tgt,Tiny.VD,14045918,262
