file,bundle,offset,size
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspdex.sm,Tiny.V0,6309711,592
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspdex_7d369f1c.smd,Streaming/Content/metadata/items/armours/bodyarmours/DD3FA0B6015E1BC0.CE1517E1E8E80880.irongraspdex.ao,159617,330449
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspdex_7d369f1c.smd.header,Tiny.VE,6254136,629
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspdexint.sm,Tiny.V9,6291503,598
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspdexint_8259f160.smd,Streaming/Content/metadata/items/armours/bodyarmours/DD3FA0B6015E1BC0.CE1517E1E8E80880.irongraspdexint.ao,0,330449
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspdexint_8259f160.smd.header,Tiny.VD,6053064,629
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspdrop.amd,Tiny.V5,5987562,196
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspdrop.ast,Content/metadata/items/armours/bodyarmours/armoursfour/7DF2765C4A9D2DFC.apronofemirandrop.ao,139250,21187
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspdrop.sm,Tiny.VD,6053693,578
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspdrop_7a6a499d.smd,Streaming/Content/metadata/items/armours/bodyarmours/DD3FA0B6015E1BC0.CE1517E1E8E80880.irongraspdrop.ao,,
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspdrop_7a6a499d.smd.header,Tiny.V8,6089242,448
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspint.sm,Tiny.VB,6164440,592
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspint_9ffd66c8.smd,Streaming/Content/metadata/items/armours/bodyarmours/DD3FA0B6015E1BC0.CE1517E1E8E80880.irongraspint.ao,159617,330449
art/models/items/armours/bodyarmours/armoursfour/irongrasp/irongraspint_9ffd66c8.smd.header,Tiny.V0,6310303,629
