file,bundle,offset,size
art/models/terrain/woods/tiles/manor/textures/mnr_barsfence_colour.dds,Streaming/Content/data/worldareas/c_g1_15.vworld,19042402,5592580
art/models/terrain/woods/tiles/manor/textures/mnr_barsfence_colour.dds.header,Tiny.VF,22607666,1520
art/models/terrain/woods/tiles/manor/textures/mnr_barsfence_normal.dds,Streaming/Content/data/worldareas/c_g1_15.vworld,24634982,5592580
art/models/terrain/woods/tiles/manor/textures/mnr_barsfence_normal.dds.header,Tiny.V6,22459517,1520
art/models/terrain/woods/tiles/manor/textures/mnr_barsfencec.mat,Tiny.VF,22609186,926
art/models/terrain/woods/tiles/manor/textures/mnr_graves01_colour.dds,Streaming/Content/data/worldareas/B6/c_g1_15.vworld,1336138,1398268
art/models/terrain/woods/tiles/manor/textures/mnr_graves01_colour.dds.header,Tiny.V4,22924823,840
art/models/terrain/woods/tiles/manor/textures/mnr_graves01_normal.dds,Streaming/Content/data/worldareas/93/c_g1_15.vworld,0,2796388
art/models/terrain/woods/tiles/manor/textures/mnr_graves01_normal.dds.header,Tiny.VB,22701161,840
art/models/terrain/woods/tiles/manor/textures/mnr_graves01c.mat,Tiny.V2,22632042,1866
art/models/terrain/woods/tiles/manor/textures/mnr_thinwalldoora_colour.dds,Streaming/Content/data/worldareas/c_g1_15.vworld.3,0,699236
art/models/terrain/woods/tiles/manor/textures/mnr_thinwalldoora_colour.dds.header,Tiny.V4,22925663,840
art/models/terrain/woods/tiles/manor/textures/mnr_thinwalldoora_normal.dds,Streaming/Content/data/worldareas/c_g1_15.vworld.3,699236,699236
art/models/terrain/woods/tiles/manor/textures/mnr_thinwalldoora_normal.dds.header,Tiny.V6,22461037,840
art/models/terrain/woods/tiles/manor/textures/mnr_thinwalldoorac.mat,Tiny.V7,22514167,1050
art/models/terrain/woods/tiles/manor/textures/arena/beastcage/mnr_beastcageparts01_colour.dds,Streaming/Content/metadata/terrain/doodads/leagues/65848387C56598B7.D64BDB24EF6B025D.cagedcoffin_02.ao,168702,5592580
art/models/terrain/woods/tiles/manor/textures/arena/beastcage/mnr_beastcageparts01_colour.dds.header,Tiny.VC,22642995,1520
art/models/terrain/woods/tiles/manor/textures/arena/beastcage/mnr_beastcageparts01_normal.dds,Streaming/Content/metadata/terrain/doodads/leagues/65848387C56598B7.D64BDB24EF6B025D.cagedcoffin_02.ao.1,,
art/models/terrain/woods/tiles/manor/textures/arena/beastcage/mnr_beastcageparts01_normal.dds.header,Tiny.V5,22105743,1520
